ID,isHappy
2997,0
2998,0
2999,1
3000,1
3001,0
3002,0
3003,0
3004,0
3005,1
3006,0
3007,0
3008,1
3009,0
3010,0
3011,1
3012,1
3013,1
3014,0
3015,1
3016,0
3017,0
3018,1
3019,0
3020,1
3021,0
3022,0
3023,0
3024,1
3025,1
3026,0
3027,1
3028,1
3029,0
3030,1
3031,1
3032,1
3033,1
3034,0
3035,1
3036,1
3037,0
3038,0
3039,0
3040,0
3041,1
3042,0
3043,0
3044,1
3045,1
3046,0
3047,0
3048,1
3049,1
3050,0
3051,1
3052,1
3053,1
3054,1
3055,0
3056,1
3057,1
3058,1
3059,0
3060,1
3061,1
3062,0
3063,0
3064,0
3065,0
3066,1
3067,0
3068,1
3069,1
3070,1
3071,0
3072,0
3073,0
3074,0
3075,0
3076,0
3077,1
3078,0
3079,1
3080,0
3081,1
3082,0
3083,0
3084,0
3085,0
3086,1
3087,0
3088,1
3089,0
3090,1
3091,1
3092,0
3093,1
3094,1
3095,0
3096,1
3097,1
3098,0
3099,0
3100,0
3101,0
3102,0
3103,0
3104,1
3105,1
3106,1
3107,1
3108,1
3109,1
3110,0
3111,0
3112,1
3113,1
3114,1
3115,1
3116,0
3117,1
3118,1
3119,1
3120,1
3121,1
3122,0
3123,1
3124,1
3125,1
3126,0
3127,0
3128,0
3129,1
3130,1
3131,0
3132,0
3133,0
3134,0
3135,0
3136,1
3137,1
3138,0
3139,0
3140,1
3141,0
3142,0
3143,0
3144,0
3145,0
3146,1
3147,0
3148,0
3149,1
3150,0
3151,0
3152,1
3153,1
3154,1
3155,0
3156,0
3157,0
3158,1
3159,0
3160,1
3161,1
3162,1
3163,1
3164,0
3165,0
3166,0
3167,0
3168,0
3169,1
3170,0
3171,0
3172,0
3173,1
3174,0
3175,0
3176,1
3177,0
3178,1
3179,0
3180,1
3181,1
3182,0
3183,0
3184,0
3185,0
3186,0
3187,0
3188,1
3189,0
3190,0
3191,1
3192,1
3193,0
3194,0
3195,1
3196,0
3197,0
3198,1
3199,0
3200,1
3201,1
3202,0
3203,1
3204,1
3205,0
3206,0
3207,1
3208,0
3209,0
3210,0
3211,1
3212,1
3213,1
3214,0
3215,1
3216,1
3217,1
3218,1
3219,0
3220,1
3221,1
3222,1
3223,1
3224,1
3225,0
3226,1
3227,1
3228,0
3229,0
3230,0
3231,0
3232,1
3233,0
3234,0
3235,1
3236,0
3237,1
3238,0
3239,0
3240,1
3241,0
3242,1
3243,1
3244,0
3245,0
3246,0
3247,1
3248,1
3249,1
3250,0
3251,0
3252,1
3253,0
3254,0
3255,1
3256,1
3257,0
3258,0
3259,1
3260,0
3261,0
3262,1
3263,0
3264,1
3265,1
3266,1
3267,1
3268,1
3269,0
3270,0
3271,1
3272,0
3273,1
3274,1
3275,1
3276,0
3277,0
3278,1
3279,1
3280,1
3281,1
3282,1
3283,1
3284,0
3285,0
3286,1
3287,0
3288,0
3289,1
3290,0
3291,0
3292,1
3293,0
3294,1
3295,0
3296,1
3297,1
3298,1
3299,0
3300,0
3301,0
3302,0
3303,0
3304,1
3305,1
3306,0
3307,1
3308,0
3309,0
3310,0
3311,0
3312,0
3313,1
3314,1
3315,1
3316,0
3317,1
3318,0
3319,0
3320,0
3321,1
3322,0
3323,0
3324,1
3325,1
3326,1
3327,1
3328,1
3329,1
3330,1
3331,0
3332,0
3333,1
3334,1
3335,0
3336,0
3337,1
3338,1
3339,0
3340,0
3341,0
3342,0
3343,1
3344,0
3345,1
3346,0
3347,0
3348,0
3349,0
3350,1
3351,0
3352,0
3353,0
3354,0
3355,0
3356,0
3357,1
3358,1
3359,0
3360,0
3361,1
3362,0
3363,1
3364,0
3365,1
3366,1
3367,0
3368,0
3369,0
3370,0
3371,0
3372,0
3373,0
3374,0
3375,1
3376,0
3377,0
3378,1
3379,0
3380,1
3381,1
3382,0
3383,0
3384,1
3385,1
3386,1
3387,1
3388,1
3389,0
3390,1
3391,0
3392,0
3393,1
3394,0
3395,1
3396,0
3397,0
3398,0
3399,1
3400,1
3401,0
3402,0
3403,1
3404,1
3405,1
3406,1
3407,0
3408,1
3409,0
3410,0
3411,1
3412,1
3413,1
3414,0
3415,0
3416,0
3417,0
3418,1
3419,0
3420,0
3421,0
3422,1
3423,0
3424,1
3425,1
3426,1
3427,0
3428,0
3429,1
3430,1
3431,0
3432,1
3433,1
3434,1
3435,0
3436,1
3437,0
3438,1
3439,1
3440,1
3441,1
3442,1
3443,0
3444,0
3445,1
3446,0
3447,1
3448,1
3449,0
3450,1
3451,0
3452,1
3453,1
3454,1
3455,0
3456,1
3457,0
3458,0
3459,0
3460,1
3461,1
3462,0
3463,1
3464,0
3465,1
3466,0
3467,1
3468,0
3469,0
3470,1
3471,1
3472,0
3473,1
3474,0
3475,1
3476,1
3477,0
3478,0
3479,1
3480,1
3481,1
3482,1
3483,0
3484,1
3485,1
3486,0
3487,0
3488,0
3489,0
3490,0
3491,0
3492,0
3493,1
3494,1
3495,0
3496,1
3497,0
3498,0
3499,0
3500,1
3501,0
3502,0
3503,1
3504,0
3505,1
3506,0
3507,0
3508,1
3509,0
3510,1
3511,0
3512,1
3513,0
3514,0
3515,0
3516,1
3517,0
3518,0
3519,1
3520,1
3521,1
3522,1
3523,0
3524,0
3525,0
3526,1
3527,1
3528,0
3529,1
3530,1
3531,1
3532,1
3533,1
3534,1
3535,0
3536,1
3537,1
3538,0
3539,0
3540,0
3541,0
3542,0
3543,1
3544,1
3545,0
3546,0
3547,0
3548,1
3549,0
3550,1
3551,0
3552,0
3553,1
3554,0
3555,0
3556,0
3557,0
3558,0
3559,0
3560,0
3561,1
3562,1
3563,1
3564,0
3565,0
3566,0
3567,0
3568,0
3569,1
3570,1
3571,1
3572,1
3573,0
3574,0
3575,0
3576,1
3577,0
3578,1
3579,0
3580,0
3581,0
3582,0
3583,1
3584,0
3585,1
3586,1
3587,0
3588,1
3589,0
3590,0
3591,0
3592,0
3593,1
3594,0
3595,0
3596,0
3597,0
3598,0
3599,0
3600,1
3601,1
3602,1
3603,0
3604,1
3605,0
3606,0
3607,1
3608,0
3609,1
3610,1
3611,0
3612,0
3613,1
3614,1
3615,1
3616,0
3617,1
3618,0
3619,0
3620,0
3621,0
3622,0
3623,0
3624,0
3625,1
3626,0
3627,0
3628,0
3629,0
3630,0
3631,0
3632,1
3633,1
3634,0
3635,0
3636,1
3637,0
3638,1
3639,1
3640,0
3641,0
3642,1
3643,0
3644,1
3645,0
3646,0
3647,0
3648,0
3649,0
3650,1
3651,1
3652,1
3653,0
3654,0
3655,0
3656,0
3657,0
3658,0
3659,0
3660,0
3661,1
3662,1
3663,1
3664,0
3665,1
3666,1
3667,1
3668,0
3669,1
3670,1
3671,1
3672,1
3673,0
3674,0
3675,1
3676,0
3677,1
3678,0
3679,1
3680,1
3681,0
3682,0
3683,1
3684,1
3685,1
3686,0
3687,1
3688,0
3689,1
3690,1
3691,1
3692,1
3693,1
3694,1
3695,1
3696,0
3697,0
3698,1
3699,0
3700,1
3701,1
3702,0
3703,0
3704,0
3705,1
3706,0
3707,1
3708,0
3709,0
3710,0
3711,0
3712,1
3713,0
3714,0
3715,0
3716,0
3717,0
3718,0
3719,1
3720,0
3721,1
3722,1
3723,0
3724,1
3725,0
3726,1
3727,0
3728,1
3729,0
3730,1
3731,0
3732,1
3733,1
3734,1
3735,1
3736,0
3737,1
3738,0
3739,0
3740,1
3741,0
3742,0
3743,0
3744,0
3745,1
3746,0
3747,0
3748,1
3749,1
3750,0
3751,1
3752,0
3753,0
3754,0
3755,1
3756,0
3757,1
3758,1
3759,1
3760,1
3761,0
3762,1
3763,0
3764,1
3765,1
3766,0
3767,0
3768,1
3769,1
3770,1
3771,0
3772,0
3773,0
3774,1
3775,1
3776,1
3777,0
3778,0
3779,0
3780,1
3781,1
3782,0
3783,1
3784,0
3785,0
3786,1
3787,1
3788,1
3789,1
3790,0
3791,0
3792,1
3793,0
3794,1
3795,1
3796,1
3797,1
3798,0
3799,1
3800,0
3801,1
3802,0
3803,0
3804,1
3805,1
3806,1
3807,1
3808,0
3809,1
3810,0
3811,0
3812,1
3813,0
3814,1
3815,1
3816,0
3817,1
3818,0
3819,1
3820,1
3821,0
3822,1
3823,0
3824,1
3825,1
3826,0
3827,0
3828,0
3829,0
3830,0
3831,1
3832,0
3833,1
3834,1
3835,1
3836,1
3837,1
3838,1
3839,1
3840,0
3841,0
3842,1
3843,0
3844,1
3845,0
3846,1
3847,0
3848,1
3849,0
3850,1
3851,1
3852,0
3853,0
3854,1
3855,1
3856,1
3857,1
3858,0
3859,1
3860,1
3861,1
3862,1
3863,1
3864,1
3865,1
3866,0
3867,0
3868,1
3869,0
3870,0
3871,1
3872,1
3873,0
3874,1
3875,1
3876,1
3877,1
3878,0
3879,0
3880,0
3881,0
3882,1
3883,1
3884,1
3885,1
3886,1
3887,1
3888,1
3889,1
3890,1
3891,0
3892,1
3893,1
3894,0
3895,0
3896,0
3897,1
3898,0
3899,1
3900,0
3901,1
3902,1
3903,1
3904,1
3905,1
3906,0
3907,0
3908,1
3909,0
3910,1
3911,0
3912,1
3913,0
3914,1
3915,0
3916,1
3917,1
3918,1
3919,0
3920,1
3921,1
3922,0
3923,1
3924,1
3925,0
3926,1
3927,1
3928,1
3929,0
3930,0
3931,0
3932,1
3933,1
3934,0
3935,1
3936,0
3937,0
3938,0
3939,1
3940,1
3941,0
3942,0
3943,1
3944,1
3945,0
3946,0
3947,1
3948,1
3949,1
3950,0
3951,0
3952,0
3953,1
3954,1
3955,0
3956,1
3957,1
3958,0
3959,0
3960,0
3961,0
3962,1
3963,1
3964,1
3965,0
3966,0
3967,0
3968,0
3969,1
3970,1
3971,0
3972,0
3973,0
3974,0
3975,0
3976,1
3977,1
3978,0
3979,1
3980,1
3981,0
3982,1
3983,0
3984,1
3985,1
3986,0
3987,0
3988,0
3989,1
3990,0
3991,1
3992,0
3993,0
3994,0
3995,1
3996,1
3997,1
3998,0
3999,0
4000,0
4001,1
4002,0
4003,1
4004,1
4005,0
4006,0
4007,1
4008,0
4009,1
4010,0
4011,0
4012,1
4013,0
4014,1
4015,1
4016,1
4017,0
4018,1
4019,1
4020,0
4021,0
4022,0
4023,1
4024,0
4025,0
4026,0
4027,0
4028,1
4029,0
4030,1
4031,1
4032,0
4033,1
4034,1
4035,0
4036,1
4037,1
4038,0
4039,0
4040,0
4041,0
4042,1
4043,1
4044,0
4045,0
4046,0
4047,0
4048,1
4049,0
4050,0
4051,1
4052,0
4053,1
4054,0
4055,0
4056,0
4057,0
4058,0
4059,0
4060,1
4061,1
4062,0
4063,0
4064,0
4065,1
4066,0
4067,1
4068,1
4069,0
4070,1
4071,1
4072,1
4073,0
4074,0
4075,0
4076,0
4077,0
4078,1
4079,0
4080,0
4081,0
4082,0
4083,1
4084,1
4085,0
4086,0
4087,1
4088,0
4089,1
4090,1
4091,1
4092,1
4093,0
4094,0
4095,1
4096,0
4097,0
4098,1
4099,0
4100,0
4101,0
4102,1
4103,1
4104,1
4105,0
4106,1
4107,0
4108,0
4109,0
4110,1
4111,1
4112,0
4113,0
4114,0
4115,0
4116,1
4117,1
4118,0
4119,0
4120,0
4121,1
4122,0
4123,1
4124,0
4125,1
4126,0
4127,0
4128,0
4129,1
4130,0
4131,1
4132,0
4133,0
4134,1
4135,1
4136,1
4137,0
4138,1
4139,1
4140,0
4141,1
4142,1
4143,1
4144,1
4145,0
4146,0
4147,0
4148,1
4149,0
4150,1
4151,1
4152,0
4153,0
4154,1
4155,1
4156,1
4157,0
4158,1
4159,0
4160,1
4161,1
4162,0
4163,0
4164,1
4165,1
4166,1
4167,1
4168,1
4169,0
4170,1
4171,1
4172,0
4173,0
4174,0
4175,0
4176,0
4177,1
4178,1
4179,1
4180,0
4181,1
4182,0
4183,1
4184,1
4185,0
4186,1
4187,0
4188,0
4189,1
4190,0
4191,0
4192,0
4193,0
4194,1
4195,1
4196,0
4197,0
4198,0
4199,0
4200,1
4201,1
4202,1
4203,0
4204,1
4205,0
4206,1
4207,0
4208,0
4209,1
4210,0
4211,0
4212,0
4213,0
4214,1
4215,0
4216,1
4217,0
4218,1
4219,0
4220,1
4221,1
4222,1
4223,0
4224,1
4225,0
4226,1
4227,1
4228,1
4229,1
4230,1
4231,0
4232,1
4233,1
4234,0
4235,1
4236,1
4237,0
4238,0
4239,1
4240,1
4241,1
4242,1
4243,1
4244,0
4245,1
4246,1
4247,0
4248,1
4249,1
4250,1
4251,0
4252,1
4253,0
4254,0
4255,1
4256,1
4257,0
4258,1
4259,1
4260,1
4261,1
4262,1
4263,0
4264,0
4265,1
4266,0
4267,0
4268,0
4269,1
4270,1
4271,1
4272,1
4273,0
4274,0
4275,0
4276,0
4277,1
4278,0
4279,1
4280,0
4281,0
4282,0
4283,0
4284,1
4285,1
4286,1
4287,1
4288,1
4289,0
4290,1
4291,0
4292,1
4293,1
4294,0
4295,1
4296,1
4297,1
4298,0
4299,1
4300,0
4301,1
4302,1
4303,1
4304,0
4305,0
4306,0
4307,0
4308,1
4309,0
4310,1
4311,1
4312,0
4313,1
4314,1
4315,1
4316,1
4317,0
4318,0
4319,1
4320,0
4321,1
4322,0
4323,0
4324,1
4325,0
4326,1
4327,1
4328,0
4329,0
4330,1
4331,0
4332,0
4333,1
4334,1
4335,1
4336,0
4337,1
4338,0
4339,0
4340,1
4341,1
4342,1
4343,0
4344,0
4345,0
4346,0
4347,0
4348,0
4349,0
4350,1
4351,0
4352,0
4353,0
4354,1
4355,1
4356,1
4357,0
4358,1
4359,0
4360,0
4361,1
4362,1
4363,0
4364,0
4365,0
4366,0
4367,0
4368,1
4369,0
4370,1
4371,0
4372,1
4373,0
4374,0
4375,1
4376,1
4377,0
4378,1
4379,1
4380,0
4381,0
4382,1
4383,1
4384,1
4385,0
4386,0
4387,0
4388,1
4389,0
4390,1
4391,0
4392,0
4393,0
4394,0
4395,1
4396,1
4397,0
4398,0
4399,0
4400,1
4401,0
4402,1
4403,0
4404,1
4405,1
4406,1
4407,1
4408,0
4409,1
4410,0
4411,0
4412,1
4413,1
4414,0
4415,1
4416,0
4417,0
4418,0
4419,1
4420,0
4421,0
4422,0
4423,0
4424,1
4425,0
4426,1
4427,1
4428,0
4429,1
4430,1
4431,1
4432,0
4433,1
4434,1
4435,1
4436,0
4437,0
4438,1
4439,1
4440,0
4441,1
4442,0
4443,1
4444,0
4445,0
4446,0
4447,1
4448,0
4449,0
4450,1
4451,1
4452,1
4453,0
4454,1
4455,1
4456,1
4457,0
4458,0
4459,1
4460,0
4461,1
4462,1
4463,1
4464,0
4465,1
4466,0
4467,0
4468,0
4469,0
4470,1
4471,0
4472,0
4473,1
4474,1
4475,1
4476,0
4477,0
4478,0
4479,0
4480,0
4481,1
4482,1
4483,0
4484,1
4485,1
4486,0
4487,1
4488,1
4489,0
4490,0
4491,0
4492,0
4493,0
4494,1
4495,1
4496,0
4497,1
4498,1
4499,1
4500,0
4501,0
4502,0
4503,1
4504,0
4505,1
4506,0
4507,0
4508,1
4509,0
4510,1
4511,1
4512,0
4513,0
4514,1
4515,0
4516,1
4517,1
4518,1
4519,0
4520,0
4521,0
4522,1
4523,1
4524,1
4525,0
4526,1
4527,0
4528,0
4529,0
4530,0
4531,1
4532,0
4533,1
4534,1
4535,1
4536,1
4537,1
4538,1
4539,0
4540,1
4541,1
4542,1
4543,0
4544,0
4545,1
4546,0
4547,0
4548,0
4549,1
4550,1
4551,0
4552,0
4553,1
4554,1
4555,0
4556,1
4557,1
4558,0
4559,0
4560,1
4561,0
4562,0
4563,0
4564,1
4565,1
4566,1
4567,0
4568,1
4569,1
4570,1
4571,1
4572,0
4573,0
4574,0
4575,0
4576,1
4577,1
4578,1
4579,0
4580,0
4581,1
4582,1
4583,0
4584,0
4585,0
4586,1
4587,0
4588,0
4589,1
4590,1
4591,1
4592,1
4593,0
4594,1
4595,0
4596,1
4597,0
4598,0
4599,0
4600,1
4601,0
4602,0
4603,1
4604,1
4605,0
4606,0
4607,1
4608,0
4609,0
4610,0
4611,1
4612,1
4613,0
4614,1
4615,1
4616,0
4617,1
4618,1
4619,1
4620,1
4621,1
4622,0
4623,0
4624,1
4625,0
4626,1
4627,1
4628,0
4629,0
4630,0
4631,0
4632,1
4633,0
4634,0
4635,0
4636,1
4637,0
4638,1
4639,0
4640,0
4641,0
4642,0
4643,0
4644,0
4645,0
4646,0
4647,0
4648,0
4649,0
4650,1
4651,1
4652,0
4653,1
4654,1
4655,0
4656,1
4657,0
4658,0
4659,0
4660,0
4661,1
4662,0
4663,0
4664,0
4665,0
4666,0
4667,1
4668,0
4669,1
4670,0
4671,1
4672,0
4673,1
4674,1
4675,1
4676,0
4677,1
4678,1
4679,0
4680,0
4681,0
4682,1
4683,0
4684,1
4685,1
4686,0
4687,0
4688,1
4689,0
4690,0
4691,1
4692,0
4693,1
4694,1
4695,1
4696,0
4697,1
4698,1
4699,1
4700,0
4701,1
4702,0
4703,0
4704,1
4705,0
4706,1
4707,0
4708,1
4709,0
4710,0
4711,1
4712,0
4713,0
4714,1
4715,0
4716,0
4717,1
4718,0
4719,0
4720,0
4721,0
4722,1
4723,1
4724,1
4725,0
4726,1
4727,0
4728,0
4729,1
4730,1
4731,1
4732,0
4733,1
4734,0
4735,0
4736,0
4737,0
4738,0
4739,1
4740,1
4741,1
4742,1
4743,1
4744,0
4745,1
4746,1
4747,1
4748,0
4749,1
4750,0
4751,1
4752,1
4753,0
4754,1
4755,1
4756,1
4757,1
4758,1
4759,0
4760,1
4761,0
4762,0
4763,1
4764,0
4765,1
4766,0
4767,1
4768,1
4769,0
4770,0
4771,1
4772,1
4773,1
4774,0
4775,1
4776,1
4777,0
4778,0
4779,0
4780,0
4781,0
4782,1
4783,0
4784,0
4785,1
4786,0
4787,1
4788,1
4789,1
4790,0
4791,1
4792,0
4793,1
4794,1
4795,0
4796,1
4797,0
4798,0
4799,0
4800,0
4801,1
4802,1
4803,0
4804,1
4805,0
4806,1
4807,0
4808,0
4809,0
4810,1
4811,1
4812,0
4813,1
4814,1
4815,0
4816,0
4817,1
4818,1
4819,1
4820,1
4821,1
4822,0
4823,0
4824,1
4825,1
4826,0
4827,1
4828,1
4829,0
4830,0
4831,1
4832,1
4833,1
4834,1
4835,1
4836,0
4837,1
4838,1
4839,1
4840,1
4841,0
4842,0
4843,1
4844,0
4845,0
4846,1
4847,1
4848,1
4849,0
4850,0
4851,1
4852,0
4853,1
4854,1
4855,1
4856,0
4857,1
4858,1
4859,0
4860,0
4861,1
4862,0
4863,0
4864,1
4865,0
4866,0
4867,1
4868,1
4869,1
4870,1
4871,1
4872,0
4873,0
4874,0
4875,0
4876,1
4877,1
4878,1
4879,1
4880,0
4881,1
4882,1
4883,0
4884,0
4885,1
4886,0
4887,0
4888,1
4889,0
4890,0
4891,0
4892,1
4893,1
4894,0
4895,1
4896,1
4897,1
4898,1
4899,0
4900,0
4901,1
4902,1
4903,0
4904,0
4905,0
4906,0
4907,0
4908,1
4909,0
4910,1
4911,0
4912,1
4913,0
4914,1
4915,0
4916,0
4917,0
4918,0
4919,1
4920,0
4921,1
4922,1
4923,1
4924,1
4925,1
4926,1
4927,1
4928,0
4929,1
4930,1
4931,0
4932,1
4933,1
4934,0
4935,1
4936,0
4937,0
4938,1
4939,0
4940,0
4941,0
4942,0
4943,0
4944,0
4945,0
4946,1
4947,1
4948,1
4949,0
4950,0
4951,0
4952,0
4953,1
4954,0
4955,1
4956,1
4957,0
4958,1
4959,0
4960,1
4961,0
4962,1
4963,1
4964,0
4965,1
4966,0
4967,0
4968,0
4969,1
4970,1
4971,0
4972,0
4973,1
4974,1
4975,0
4976,1
4977,1
4978,1
4979,0
4980,1
4981,0
4982,1
4983,0
4984,1
4985,0
4986,1
4987,1
4988,1
4989,1
4990,1
4991,0
4992,0
4993,1
4994,1
4995,0
4996,0
4997,1
4998,1
4999,0
5000,1
5001,0
5002,1
5003,0
5004,1
5005,0
5006,0
5007,1
5008,0
5009,0
5010,1
5011,1
5012,1
5013,1
5014,0
5015,1
5016,1
5017,0
5018,1
5019,1
5020,0
5021,0
5022,1
5023,1
5024,0
5025,1
5026,0
5027,1
5028,1
5029,1
5030,0
5031,1
5032,1
5033,0
5034,1
5035,1
5036,0
5037,0
5038,0
5039,1
5040,0
5041,0
5042,0
5043,0
5044,0
5045,0
5046,0
5047,0
5048,0
5049,0
5050,0
5051,1
5052,1
5053,0
5054,1
5055,1
5056,1
5057,0
5058,1
5059,0
5060,0
5061,0
5062,1
5063,1
5064,0
5065,0
5066,1
5067,1
5068,0
5069,1
5070,1
5071,0
5072,0
5073,0
5074,0
5075,1
5076,0
5077,1
5078,1
5079,1
5080,1
5081,0
5082,0
5083,1
5084,0
5085,1
5086,1
5087,1
5088,1
5089,0
5090,0
5091,0
5092,0
5093,1
5094,0
5095,1
5096,1
5097,0
5098,1
5099,1
5100,1
5101,0
5102,1
5103,1
5104,0
5105,1
5106,1
5107,0
5108,0
5109,1
5110,1
5111,1
5112,0
5113,0
5114,0
5115,1
5116,0
5117,1
5118,0
5119,1
5120,1
5121,1
5122,1
5123,1
5124,1
5125,0
5126,1
5127,1
5128,0
5129,0
5130,1
5131,0
5132,1
5133,1
5134,0
5135,0
5136,0
5137,1
5138,1
5139,0
5140,0
5141,0
5142,1
5143,0
5144,0
5145,0
5146,1
5147,1
5148,0
5149,1
5150,1
5151,1
5152,0
5153,1
5154,1
5155,0
5156,1
5157,1
5158,1
5159,1
5160,1
5161,1
5162,0
5163,1
5164,1
5165,0
5166,1
5167,1
5168,1
5169,1
5170,1
5171,1
5172,0
5173,1
5174,1
5175,0
5176,1
5177,0
5178,1
5179,1
5180,1
5181,1
5182,0
5183,0
5184,1
5185,1
5186,1
5187,1
5188,1
5189,0
5190,0
5191,1
5192,1
5193,0
5194,0
5195,1
5196,1
5197,0
5198,1
5199,1
5200,0
5201,1
5202,0
5203,0
5204,0
5205,1
5206,1
5207,0
5208,1
5209,0
5210,0
5211,1
5212,1
5213,1
5214,1
5215,1
5216,1
5217,1
5218,0
5219,1
5220,1
5221,1
5222,0
5223,0
5224,1
5225,0
5226,0
5227,1
5228,1
5229,0
5230,0
5231,1
5232,0
5233,1
5234,1
5235,1
5236,1
5237,1
5238,1
5239,0
5240,1
5241,1
5242,1
5243,1
5244,1
5245,0
5246,1
5247,0
5248,0
5249,1
5250,0
5251,0
5252,0
5253,1
5254,1
5255,1
5256,1
5257,1
5258,1
5259,0
5260,1
5261,0
5262,1
5263,1
5264,1
5265,0
5266,1
5267,1
5268,0
5269,1
5270,1
5271,0
5272,0
5273,1
5274,0
5275,1
5276,0
5277,1
5278,0
5279,1
5280,1
5281,1
5282,0
5283,1
5284,0
5285,0
5286,1
5287,1
5288,1
5289,1
5290,0
5291,0
5292,1
5293,1
5294,0
5295,1
5296,0
5297,0
5298,0
5299,0
5300,0
5301,1
5302,1
5303,0
5304,0
5305,0
5306,0
5307,0
5308,1
5309,1
5310,0
5311,0
5312,1
5313,1
5314,0
5315,1
5316,1
5317,0
5318,1
5319,0
5320,0
5321,1
5322,1
5323,0
5324,1
5325,1
5326,1
5327,0
5328,1
5329,1
5330,1
5331,0
5332,0
5333,1
5334,0
5335,1
5336,1
5337,1
5338,1
5339,0
5340,1
5341,0
5342,0
5343,1
5344,0
5345,0
5346,0
5347,1
5348,0
5349,1
5350,1
5351,1
5352,1
5353,1
5354,0
5355,0
5356,0
5357,1
5358,0
5359,0
5360,1
5361,0
5362,1
5363,0
5364,0
5365,0
5366,1
5367,0
5368,1
5369,0
5370,1
5371,0
5372,1
5373,0
5374,1
5375,1
5376,1
5377,1
5378,0
5379,0
5380,0
5381,1
5382,0
5383,1
5384,0
5385,0
5386,1
5387,1
5388,0
5389,0
5390,1
5391,1
5392,0
5393,1
5394,0
5395,1
5396,1
5397,1
5398,0
5399,0
5400,1
5401,0
5402,0
5403,1
5404,1
5405,1
5406,1
5407,1
5408,1
5409,1
5410,0
5411,1
5412,1
5413,0
5414,0
5415,0
5416,1
5417,0
5418,1
5419,1
5420,0
5421,1
5422,0
5423,0
5424,1
5425,1
5426,0
5427,1
5428,0
5429,0
5430,1
5431,0
5432,1
5433,0
5434,0
5435,0
5436,1
5437,0
5438,1
5439,0
5440,1
5441,1
5442,1
5443,1
5444,1
5445,1
5446,0
5447,1
5448,0
5449,1
5450,0
5451,0
5452,1
5453,0
5454,0
5455,1
5456,0
5457,0
5458,0
5459,0
5460,0
5461,0
5462,0
5463,1
5464,1
5465,1
5466,1
5467,0
5468,0
5469,0
5470,1
5471,0
5472,1
5473,1
5474,1
5475,0
5476,1
5477,0
5478,1
5479,1
5480,1
5481,1
5482,1
5483,0
5484,0
5485,1
5486,1
5487,1
5488,1
5489,1
5490,1
5491,1
5492,1
5493,1
5494,0
5495,1
5496,0
5497,1
5498,1
5499,1
5500,1
5501,0
5502,0
5503,1
5504,1
5505,0
5506,1
5507,0
5508,0
5509,0
5510,0
5511,1
5512,1
5513,0
5514,0
5515,1
5516,1
5517,0
5518,1
5519,1
5520,0
5521,0
5522,1
5523,1
5524,0
5525,1
5526,0
5527,1
5528,1
5529,0
5530,1
5531,1
5532,1
5533,1
5534,1
5535,1
5536,0
5537,0
5538,1
5539,0
5540,0
5541,0
5542,0
5543,0
5544,0
5545,0
5546,1
5547,1
5548,0
5549,0
5550,0
5551,0
5552,0
5553,0
5554,1
5555,0
5556,1
5557,1
5558,0
5559,1
5560,1
5561,1
5562,1
5563,1
5564,0
5565,0
5566,1
5567,0
5568,0
5569,0
5570,0
5571,0
5572,0
5573,0
5574,0
5575,1
5576,1
5577,0
5578,1
5579,0
5580,1
5581,0
5582,0
5583,0
5584,0
5585,1
5586,1
5587,0
5588,1
5589,1
5590,1
5591,0
5592,1
5593,0
5594,1
5595,1
5596,1
5597,0
5598,0
5599,0
5600,1
5601,0
5602,0
5603,0
5604,0
5605,1
5606,0
5607,1
5608,0
5609,1
5610,1
5611,0
5612,1
5613,1
5614,0
5615,0
5616,1
5617,1
5618,0
5619,0
5620,1
5621,0
5622,0
5623,0
5624,0
5625,0
5626,1
5627,1
5628,0
5629,1
5630,1
5631,0
5632,0
5633,1
5634,1
5635,0
5636,0
5637,1
5638,0
5639,0
5640,0
5641,0
5642,1
5643,0
5644,0
5645,0
5646,1
5647,1
5648,0
5649,0
5650,1
5651,1
5652,0
5653,1
5654,0
5655,0
5656,1
5657,0
5658,1
5659,0
5660,0
5661,0
5662,1
5663,1
5664,0
5665,0
5666,0
5667,0
5668,0
5669,1
5670,0
5671,0
5672,0
5673,0
5674,1
5675,1
5676,0
5677,1
5678,1
5679,0
5680,0
5681,1
5682,0
5683,0
5684,0
5685,0
5686,1
5687,0
5688,1
5689,0
5690,1
5691,1
5692,1
5693,0
5694,1
5695,0
5696,0
5697,1
5698,0
5699,0
5700,0
5701,0
5702,0
5703,0
5704,1
5705,1
5706,1
5707,0
5708,0
5709,0
5710,0
5711,0
5712,0
5713,0
5714,0
5715,1
5716,1
5717,0
5718,1
5719,1
5720,1
5721,1
5722,0
5723,0
5724,1
5725,1
5726,0
5727,1
5728,1
5729,1
5730,1
5731,0
5732,0
5733,0
5734,0
5735,1
5736,0
5737,0
5738,0
5739,1
5740,0
5741,0
5742,0
5743,0
5744,0
5745,0
5746,0
5747,0
5748,1
5749,1
5750,1
5751,1
5752,0
5753,0
5754,1
5755,0
5756,0
5757,0
5758,0
5759,0
5760,0
5761,1
5762,1
5763,1
5764,1
5765,1
5766,1
5767,0
5768,1
5769,0
5770,1
5771,1
5772,0
5773,1
5774,1
5775,0
5776,0
5777,1
5778,0
5779,1
5780,1
5781,0
5782,0
5783,1
5784,0
5785,1
5786,1
5787,1
5788,0
5789,1
5790,0
5791,1
5792,1
5793,0
5794,0
